airport,AirTran Airways Corporation,Alaska Airlines Inc.,Allegiant Air,American Airlines Inc.,American Eagle Airlines Inc.,Delta Air Lines Inc.,Endeavor Air Inc.,Envoy Air,ExpressJet Airlines Inc.,ExpressJet Airlines LLC,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Horizon Air,JetBlue Airways,Mesa Airlines Inc.,PSA Airlines Inc.,Republic Airline,SkyWest Airlines Inc.,Southwest Airlines Co.,Spirit Air Lines,US Airways Inc.,United Air Lines Inc.,Virgin America
DHN,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,1.5268345340623752,2.0082799537867606,2.241034696887371,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.256970630410537,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606,2.0082799537867606
DIK,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,2.0213223358048524,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.3587010366021466,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995,1.6900116862034995
DLG,1.1747215322518048,1.1223576289166601,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.2270854355869492,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048,1.1747215322518048
DLH,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.18885595358224,1.4652539522367978,1.4912546249579548,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.3267532795156407,2.5319288692572774,1.6134494213646084,1.6134494213646084,1.6134494213646084,1.6766498486377395,1.6134494213646084
DRO,1.665842066603445,1.665842066603445,1.665842066603445,1.1049445005045408,1.3950554994954592,1.665842066603445,1.665842066603445,1.5097880928355196,1.4805436427850656,1.665842066603445,1.242053481331988,1.665842066603445,1.665842066603445,1.665842066603445,2.4659074527893905,1.665842066603445,1.6022704339051463,2.227669717109155,1.665842066603445,1.665842066603445,1.665842066603445,1.9643457786747391,1.665842066603445
DRT,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.312070539618471,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.7511237501146684,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695,1.5315971448665695
DSM,2.0114545285535543,2.0114545285535543,2.34836105595521,2.35855408961023,2.9771947527749747,1.4799711161925218,2.7947283123872424,2.2290378108862114,2.4144513738399698,1.0466012292450233,1.335081852373844,2.0114545285535543,2.0114545285535543,2.0114545285535543,1.7858896737302388,1.7102100724704155,1.802701929304035,2.6114499522248913,1.9120996531811514,2.0114545285535543,1.1514968045745038,2.225442778106406,2.0114545285535543
DTW,1.894996141746305,1.2245674029225997,2.7177960502761493,3.5104692230070635,3.9656912209889,3.766902119071645,3.9076690211907166,2.096045129053044,2.1531475587984166,1.3388832828792465,2.2389421459804915,2.7177960502761493,2.7177960502761493,2.4485613237584865,2.280160791384758,2.0852080489107854,3.239548796309644,3.7092723399484244,3.48686175580222,3.0002018163471242,2.9819282634620676,2.309068573684903,2.7177960502761493
DVL,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494,1.6604348224933494
EAR,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267,1.8024823410696267
EAT,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396,1.311890346451396
EAU,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398,1.8055175147758398
ECP,1.7563003058024993,1.7563003058024993,1.7563003058024993,2.2682811974436596,1.7563003058024993,2.282833638338265,1.2314581231079718,1.274935962120624,1.696390592253357,1.5026348245318983,1.7563003058024993,1.7563003058024993,1.7563003058024993,1.7563003058024993,2.2415909855364955,1.8096522549095708,1.1629330642448705,1.4875826886422245,2.4987432345656364,1.7563003058024993,1.7563003058024993,1.6185671039354188,1.7563003058024993
EGE,1.7966833010189394,1.7966833010189394,1.7966833010189394,2.292300921055457,1.7966833010189394,1.1729734275142953,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.7966833010189394,2.044462663975782,1.7966833010189394,1.7966833010189394,1.7966833010189394,1.6769961915302236,1.7966833010189394
EKO,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576,1.3097046976507576
ELM,1.7756718996882306,1.7756718996882306,1.2407401911319522,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.2129522848493586,1.7756718996882306,2.6658467877564753,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.9831483350151362,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306,1.7756718996882306
ELP,1.8872491757138883,1.1736741787195875,1.1947676144120614,2.7769632575532737,2.653884964682139,1.4672382016662358,1.8872491757138883,1.8607337835390307,2.12089760222959,1.2855701311806256,1.330978809283552,1.8872491757138883,1.177598385469223,1.8872491757138883,3.1954363464730964,1.8872491757138883,1.428997339693606,2.141439623276152,2.9861611647686317,1.8872491757138883,1.8872491757138883,1.5143962327615204,1.8872491757138883
ERI,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.2962375666714718,1.2578924607178896,1.6453077699293643,1.1261352169525731,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.362579000477986,1.435384356089879,1.9241541217899876,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879,1.435384356089879
ESC,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.3503531786074672,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.6938157705059824,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248,1.5220844745567248
EUG,1.8200841552850813,1.2554658594012782,1.7626432005698343,1.9537317337519156,1.8200841552850813,1.2129162462159435,1.8200841552850813,1.312209889001009,1.8200841552850813,1.8200841552850813,1.088006342799481,1.8200841552850813,2.092751429532459,1.8200841552850813,1.7418913074816202,1.8200841552850813,1.8200841552850813,3.120169437021102,2.3160040363269427,1.8200841552850813,1.8200841552850813,2.165136226034309,1.8200841552850813
EVV,1.7324858979869655,1.7324858979869655,1.1714696978690569,1.7324858979869655,2.9697275479313827,1.2934345618503036,1.7425832492431885,1.7890216493899642,2.3460808291573314,1.0165777713709097,1.7324858979869655,1.7324858979869655,1.7324858979869655,1.7324858979869655,1.779836712228236,1.5882946518668013,1.7324858979869655,1.6278323089624804,1.7324858979869655,1.7324858979869655,1.7324858979869655,1.7324858979869655,1.7324858979869655
EWN,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.4100115323626927,1.3686511940800539,1.6606808212689717,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,2.2333659182643792,1.6997285733163094,1.825933400605449,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094,1.6997285733163094
EWR,2.5645791386836017,2.265649270399891,1.3470795987416158,3.1012751123750117,2.695113161308923,3.0552390872692947,2.656675706357215,1.5466315483418565,2.5645791386836017,1.0,2.335382075038987,2.5645791386836017,2.5645791386836017,2.4046417759838548,2.5645791386836017,1.2267070299360916,3.0557237358448255,2.358616436820271,3.8299697275479314,3.219926708800255,4.521392532795156,2.5724857046754117,2.969915284068242
EYW,1.7479219969763333,1.7479219969763333,1.3967186156893523,2.6887823747056845,1.5831231079717458,1.7579037786358216,1.797955795709775,1.5659654842298636,1.8042549613185335,1.3077699293642784,1.7479219969763333,1.7479219969763333,1.7479219969763333,1.5014295324587958,1.5173027838784354,1.7479219969763333,2.4988626451623936,1.7479219969763333,1.5549949545913218,1.7479219969763333,1.7479219969763333,1.7479219969763333,1.7479219969763333
FAI,1.6631224440361718,2.2412383722409244,1.6631224440361718,1.8486377396569122,1.6631224440361718,1.4528827630492616,1.6631224440361718,1.6631224440361718,1.6631224440361718,1.6631224440361718,1.084618711258469,1.6631224440361718,2.0393541876892027,1.6631224440361718,1.6631224440361718,1.6631224440361718,1.6631224440361718,1.4415453366008362,1.6631224440361718,1.6631224440361718,1.6631224440361718,1.5335799977575961,1.6631224440361718
FAR,1.7541016586881613,1.7541016586881613,1.5445479907401911,1.2720484359233097,2.9143541876892027,1.5976610002846128,1.2658242363085956,1.967361425240962,2.048996524274022,1.0529047138532506,1.1980768089274054,1.7541016586881613,1.7541016586881613,1.7541016586881613,2.096468213925328,1.7541016586881613,1.205947275479314,2.88502909161174,1.7541016586881613,1.7541016586881613,1.7541016586881613,1.7541016586881613,1.7541016586881613
FAT,1.8567902306051391,1.2297495642601597,1.617276072891316,2.034223263609776,1.8567902306051391,1.8567902306051391,1.8567902306051391,1.310544904137235,1.8567902306051391,1.8567902306051391,1.1232942637584413,1.8567902306051391,1.375497121149166,1.8567902306051391,1.7516851664984863,1.8567902306051391,1.8567902306051391,3.752896064581231,2.708131806952225,1.8567902306051391,1.8567902306051391,1.6646040782133542,1.8567902306051391
FAY,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.3233592125043763,1.409918432559704,1.2501401502410583,2.1177194752774975,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.5645091538128875,2.197034852130715,1.6455925161557425,1.6564663365639594,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425,1.6455925161557425
FCA,1.427384953003806,1.427384953003806,1.2379948952335726,1.7052920731023657,1.427384953003806,1.4421313561181064,1.2633703329969728,1.1076113593772523,1.427384953003806,1.427384953003806,1.0665993945509586,1.427384953003806,1.640010090817356,1.2142616885301043,1.1707870837537842,1.427384953003806,1.2533916358336137,2.0908594012781703,1.427384953003806,1.427384953003806,1.427384953003806,1.936310124453414,1.427384953003806
FLG,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.2351160443995963,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.2015010090817357,1.4973491839662376,1.4973491839662376,2.0554304984173806,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376,1.4973491839662376
FLL,2.388352313680265,1.494666877934468,3.5088100597686873,3.5182643794147324,2.353589496214253,3.3615480500979404,1.1791385628551703,2.353589496214253,1.3794147325933401,2.353589496214253,1.913380423814329,2.353589496214253,2.353589496214253,2.6962663975782037,1.0406996300033635,2.353589496214253,1.0737750868931495,1.2198116380760176,3.115820159210674,2.596367305751766,4.095358224016145,3.406697312852711,2.022650281101341
FLO,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.0993945509586276,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.4786411032626976,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625,1.2890178271106625
FNL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FNT,1.012108980827447,1.6563065620827795,2.0436882764553106,1.6563065620827795,2.1251261352169526,1.3960583523314771,1.3716982252033003,1.5704426256057604,1.828366008360963,1.1908285682251374,1.6563065620827795,1.6563065620827795,1.6563065620827795,1.6563065620827795,1.6563065620827795,1.5944085000296788,1.6563065620827795,1.8108935475458905,2.2757529631086557,1.6563065620827795,1.6563065620827795,1.6563065620827795,1.6563065620827795
FOD,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895,1.7233434241506895
FOE,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465,2.2985760735508465
FSD,1.9328771629568302,1.9328771629568302,1.7403195927526847,3.1829321032146463,2.910443995963673,1.6727528892104413,1.3715663190940688,1.7935671039354188,2.3238328631149736,1.0294876107186903,1.262821534158302,1.9328771629568302,1.9328771629568302,1.9328771629568302,2.6412625913927097,1.3650184998318198,1.2113017154389505,3.0521035473104092,1.9328771629568302,1.9328771629568302,1.9328771629568302,1.502869915258835,1.9328771629568302
FSM,1.8564406701443388,1.8564406701443388,1.8564406701443388,1.8564406701443388,2.1502270433905144,1.8564406701443388,1.367305751765893,1.4592509052056746,2.105166840547983,1.8564406701443388,1.8564406701443388,1.8564406701443388,1.8564406701443388,1.8564406701443388,2.4466562700669665,1.8564406701443388,1.8564406701443388,1.610037209889001,1.8564406701443388,1.8564406701443388,1.8564406701443388,1.8564406701443388,1.8564406701443388
FWA,1.9442559923165654,1.9442559923165654,1.6503383391701787,1.9442559923165654,2.791372351160444,1.9442559923165654,1.4324044606587494,1.727127480659267,1.6669649486891456,1.9442559923165654,1.9442559923165654,1.9442559923165654,1.9442559923165654,1.9442559923165654,1.6813824419778003,1.5730296068875196,1.9442559923165654,3.0314283093294194,1.9442559923165654,1.9442559923165654,1.9442559923165654,1.9442559923165654,1.9442559923165654
GCC,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656,1.7211265021557656
GCK,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.588420787083754,1.5957550520473736,1.5957550520473736,1.4638118062563068,1.612725051781826,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.7180625630676085,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736,1.5957550520473736
GEG,1.9704859578399998,2.0285425976646967,1.4406757592526285,1.9635690284727496,1.9704859578399998,2.196148671375715,1.9704859578399998,1.216672272676309,1.9704859578399998,1.9704859578399998,1.3635923309788094,1.9704859578399998,3.2454871622379193,1.9704859578399998,1.9704859578399998,1.9704859578399998,1.0072653884964682,2.7642566885755584,3.244066599394551,1.9704859578399998,1.3541876892028255,1.821367305751766,1.9704859578399998
GFK,1.5604897743576156,1.5604897743576156,1.1960931969817914,1.5604897743576156,1.5604897743576156,1.6506559031281534,1.4691893710057182,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.9260206263147994,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156,1.5604897743576156
GGG,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5332996972754793,1.5131384765521272,1.5131384765521272,1.4482467204843592,1.5644484571671358,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5065590312815338,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272,1.5131384765521272
GJT,1.5679461077553714,1.5679461077553714,1.197156763815516,1.5679461077553714,1.8106710393541876,1.5679461077553714,1.5679461077553714,1.6367305751765893,1.4410948536831483,1.5679461077553714,1.0437010013195684,1.5679461077553714,1.5679461077553714,1.5679461077553714,1.3549215668287313,1.5679461077553714,1.4253279515640767,2.351488179944285,1.5679461077553714,1.5679461077553714,1.5679461077553714,1.8504230381122408,1.5679461077553714
GNV,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.2820383451059536,1.4283327727323691,1.6160187449759702,1.6031721389945406,2.6834006054490414,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.4008072653884964,1.9530544127920515,1.7118298458391616,1.7278144812748701,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.7118298458391616,1.7118298458391616
GPT,1.713642388421837,1.713642388421837,1.0888211292940815,1.713642388421837,1.788975782038345,1.553837750766069,1.6084180703252349,1.5629605846558419,2.6371433813411613,1.7985200134544232,1.713642388421837,1.713642388421837,1.713642388421837,1.713642388421837,2.0420860919002735,1.6895886507983617,1.713642388421837,1.366072429644579,1.713642388421837,1.713642388421837,1.713642388421837,1.713642388421837,1.713642388421837
GRB,1.7384492579907538,1.7384492579907538,1.7384492579907538,1.2086781029263372,2.3095358224016147,1.4227648839556004,1.7566431214261689,1.775366534101027,2.612937490041957,2.102477856261913,1.1503919894434527,1.7384492579907538,1.7384492579907538,1.7384492579907538,1.7384492579907538,1.7384492579907538,1.2453823542315623,2.4838408057841677,1.7384492579907538,1.7384492579907538,1.7384492579907538,1.0549228773244919,1.7384492579907538
GRI,1.5912183329527663,1.5912183329527663,1.214504066005817,1.5912183329527663,1.6939959636730575,1.5912183329527663,1.5912183329527663,1.4659503095426405,1.8686511940800539,1.5912183329527663,1.5912183329527663,1.5912183329527663,1.5912183329527663,1.5912183329527663,1.4833501513622602,1.5912183329527663,1.5912183329527663,1.8208583130527691,1.5912183329527663,1.5912183329527663,1.5912183329527663,1.5912183329527663,1.5912183329527663
GRK,1.8639046178132328,1.8639046178132328,1.8639046178132328,1.8639046178132328,2.811878333573591,1.8639046178132328,1.1089808274470232,2.271007247041556,2.7979197391911823,1.5731584258324924,1.8639046178132328,1.8639046178132328,1.8639046178132328,1.8639046178132328,1.5054778722790831,1.8639046178132328,1.1681802892700976,1.6746342078708376,1.8639046178132328,1.8639046178132328,1.8639046178132328,1.8639046178132328,1.8639046178132328
GRR,1.179364278506559,2.172260544331577,2.820280483535493,2.16756260893496,2.1301715438950555,2.7110332276200086,1.8230463056396458,2.4891649848637742,2.954317672612838,1.8214766229397914,1.699279430366254,2.172260544331577,2.172260544331577,2.172260544331577,1.342041334977763,2.2974531981866653,2.13952437610133,2.5163695481556227,2.712527794397364,2.172260544331577,2.172260544331577,1.9525552985721046,2.172260544331577
GSO,1.953146720014301,1.953146720014301,1.2010892146969787,1.680106250370986,2.186427850655903,2.1986424832035327,2.0870088864294782,2.7166582576522034,3.3034149450316,2.0119255114209706,1.1200163170663633,1.953146720014301,1.953146720014301,1.953146720014301,1.6083233954071492,2.727229273992246,1.9492597557118545,2.03953952923248,1.953146720014301,1.2642750269668395,1.2032841023759289,1.953146720014301,1.953146720014301
GSP,2.091990086755511,2.091990086755511,1.532409331038167,2.1491559629889343,1.800832492431887,2.217349306148499,2.0511478304742683,1.8932754339618363,3.181018051351048,2.6829648656086595,1.2425006880102742,2.091990086755511,2.091990086755511,2.091990086755511,1.6747165164446116,3.138844192325524,1.6132073911101554,1.851048323803117,2.0678289479262943,2.091990086755511,2.091990086755511,2.2835519677093847,2.091990086755511
GST,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677,1.1399952513800677
GTF,1.4069858754130646,1.4069858754130646,1.2219386240873746,1.4069858754130646,1.4069858754130646,1.2847852898306984,1.0,1.4069858754130646,1.4069858754130646,1.4069858754130646,1.2023208879919274,1.4069858754130646,1.2449966363942147,1.4069858754130646,1.4069858754130646,1.4069858754130646,1.4069858754130646,2.073755465859401,1.4069858754130646,1.4069858754130646,1.4069858754130646,1.8211042237278363,1.4069858754130646
GTR,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.552996972754793,1.7768958103732362,1.9436355773389073,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.8340548810260082,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362,1.7768958103732362
GUC,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.4232887655566768,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.0460141271442986,1.388790783720148,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.2296381721205132,1.2917494554162061,1.2917494554162061,1.612000310486688,1.2917494554162061,1.2917494554162061,1.2917494554162061,1.0507645734689126,1.2917494554162061
GUM,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189,1.3905313107221189
HDN,1.3034657822376072,1.3034657822376072,1.3034657822376072,1.3381054490413724,1.3034657822376072,1.2470180341017878,1.3034657822376072,1.1532251804703872,1.1920441871581071,1.1024217961654894,1.3034657822376072,1.3034657822376072,1.1007640190283985,1.200414844713533,1.3034657822376072,1.3034657822376072,1.029263370332997,1.789986164137027,1.5638014861021925,1.3034657822376072,1.3034657822376072,1.6210790733623892,1.3034657822376072
HGR,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653,1.2007182287647653
HHH,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.349747729566095,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.6001233322121313,1.7300520252949256,2.2402850141065507,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256,1.7300520252949256
HIB,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001,1.4876116453036001
HLN,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.2898587285570131,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.2329297006390851,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.7960904337383559,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818,1.439626287644818
HNL,2.7956353526838393,2.540584559279126,2.7956353526838393,3.2293783587168234,2.7956353526838393,3.168139423031583,2.7956353526838393,2.7956353526838393,2.7956353526838393,2.7956353526838393,2.7956353526838393,2.530104271779347,2.7956353526838393,2.7956353526838393,4.673057517658931,2.7956353526838393,2.7956353526838393,2.7956353526838393,2.4215177981140608,2.7956353526838393,1.7935331022682401,3.3411998307346766,1.4632033125717667
HOB,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.4757375200332403,1.4575554994954592,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.8575753207438375,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179,1.596956113424179
HOU,1.781281533804238,1.981798682713878,1.6935923309788095,1.783867305751766,2.597628657921292,2.0142689161127834,1.2282206525395223,1.7153268303621483,1.936670030272452,1.981798682713878,1.8958271502344632,1.981798682713878,1.981798682713878,1.9762394887319208,3.3091069626639755,1.981798682713878,1.110242179616549,1.4556844937773292,3.2472250252270434,1.981798682713878,1.981798682713878,1.981798682713878,1.981798682713878
HPN,2.4820057358491647,2.4820057358491647,2.4820057358491647,2.4820057358491647,2.4820057358491647,1.4277476883790854,1.9595224949069932,1.9154263370332996,3.268262850503012,2.4820057358491647,2.4820057358491647,2.4820057358491647,2.4820057358491647,3.747534259952476,2.4820057358491647,3.139253279515641,1.5774109845754647,2.8208879919273464,2.4820057358491647,2.4820057358491647,2.4820057358491647,2.4820057358491647,2.4820057358491647
